"t1.dt","sender_region_code","receiver_region_code","sender_org_count","receiver_org_count","assortment","count_brand","cnt_moved"
2022-07-05,"50","62",1,1,60,9,842
2021-12-06,"78","78",16,18,746,81,12942
2022-09-30,"22","70",2,5,43,12,62
2022-01-15,"78","02",1,1,1,1,1
2022-03-31,"77","17",1,1,1,1,1
2022-03-05,"28","28",1,1,10,1,10
2022-02-16,"66","57",1,1,1,1,1
2022-10-05,"55","55",4,38,435,79,16976
2022-05-30,"76","44",1,2,70,16,73
2022-06-06,"54","25",1,1,16,5,16
2022-08-09,"23","23",3,9,99,35,126
2021-12-18,"77","13",1,1,48,1,611
2021-12-23,"55","72",2,9,151,25,379
2022-05-25,"01","61",1,6,132,28,482
2022-02-07,"77","69",1,1,64,13,162
2021-12-13,"50","66",1,1,29,10,44
2022-09-20,"73","73",1,2,14,4,14
2022-01-26,"78","78",12,18,599,76,7598
2022-11-08,"47","77",1,2,5,2,9
2022-04-08,"64","64",5,6,147,35,733
2022-09-06,"75","03",1,3,24,5,58
2021-12-20,"66","55",1,1,1,1,1
2022-09-20,"77","36",4,3,39,19,448
2022-01-06,"23","91",1,1,4,3,16
2022-07-22,"55","74",2,25,343,44,942
2022-06-28,"42","42",1,5,60,22,65
2022-02-10,"77","11",2,1,44,19,108
2022-11-16,"54","04",1,1,11,4,57
2022-05-24,"63","63",6,23,354,50,751
2022-02-23,"59","21",1,6,54,22,274
2022-10-27,"71","18",1,1,1,1,1
2021-12-13,"50","42",1,1,1,1,2
2022-05-15,"50","46",1,1,3,3,4
2022-09-30,"22","54",1,3,33,11,44
2022-03-31,"77","33",2,2,37,2,569
2022-01-15,"78","26",1,1,3,1,690
2022-11-14,"52","50",1,2,53,1,396
2022-08-26,"16","50",1,1,6,1,31681
2021-12-18,"77","37",1,1,10,1,53
2022-02-28,"50","38",2,1,137,13,4748
2022-07-21,"33","33",3,14,237,34,398
2022-08-16,"52","52",3,50,850,83,2567
2022-09-14,"66","54",1,1,4,4,4
2022-07-11,"77","31",4,4,40,13,105
2022-07-22,"55","50",1,1,10,3,13
2022-08-15,"25","77",1,1,6,3,6
2022-11-03,"61","77",1,1,13,1,88
2022-02-03,"55","54",2,2,31,8,95
2022-02-10,"77","35",1,1,5,4,5
2022-02-26,"59","59",1,3,91,17,159
2022-02-21,"50","40",1,1,27,5,27
2022-11-01,"52","28",1,1,2,1,52
2022-10-01,"77","68",1,1,6,2,21
2022-03-01,"23","58",1,1,5,1,8
2022-05-05,"77","31",4,2,48,7,240
2022-08-02,"02","78",1,1,1,1,2
2022-10-13,"25","77",1,1,19,7,32
2022-06-10,"66","75",1,2,33,11,34
2022-07-29,"24","24",4,12,157,39,270
2022-09-27,"61","77",1,1,1,1,1
2022-07-08,"23","26",2,1,2,2,51
2022-01-14,"27","65",1,1,8,3,12
2022-09-21,"74","74",4,10,74,23,160
2022-01-24,"72","23",1,1,29,1,30
2022-05-22,"78","58",1,1,64,18,178
2022-04-19,"63","63",6,22,248,40,608
2022-04-08,"59","25",1,1,5,1,20
2022-06-20,"22","77",1,1,1,1,2
2021-12-28,"16","77",1,1,20,5,39
2022-07-07,"45","45",1,1,41,15,60
2022-08-24,"22","54",2,6,78,22,165
2022-09-28,"77","87",1,1,148,51,176
2021-11-27,"33","37",1,1,11,4,15
2022-06-16,"77","33",1,1,5,3,22
2022-04-29,"33","33",2,4,52,11,123
2022-02-14,"52","77",1,1,1,1,22
2022-11-12,"66","54",1,1,1,1,1
2022-02-28,"66","75",1,9,77,12,117
2022-02-01,"54","03",1,1,59,16,217
2022-09-23,"72","78",1,1,10,2,10
2021-12-03,"18","33",1,2,58,5,158
2022-04-04,"59","59",1,1,9,2,18
2022-05-13,"55","54",1,2,19,4,40
2022-02-08,"23","26",1,2,33,12,48
2021-12-06,"77","31",3,3,20,14,101
2022-02-21,"62","48",1,1,7,2,7
2022-09-27,"54","24",3,9,126,29,137
2022-08-01,"66","52",1,1,2,1,4
2022-09-07,"16","56",1,1,216,20,485
2022-10-03,"50","63",1,2,37,16,52
2022-09-23,"48","46",1,1,118,3,1000
2021-12-07,"77","49",1,1,29,3,93
2021-12-02,"55","28",1,1,28,2,996
2022-03-23,"36","23",1,1,1,1,1
2022-07-13,"72","23",1,1,11,1,11
2022-10-05,"59","02",1,8,107,25,164
2021-12-22,"63","63",5,33,509,81,1770
2021-12-27,"31","91",1,1,29,3,8233
2022-09-27,"50","61",2,2,26,8,1441
2021-11-30,"66","77",2,2,34,7,80
2022-07-30,"77","14",1,1,3,1,75
2022-03-02,"77","33",2,2,2,2,8
2022-02-07,"45","45",2,3,97,25,545
2022-10-31,"38","38",9,33,466,65,1292
2022-05-12,"33","37",1,4,111,6,140
2022-03-15,"63","63",6,20,214,40,726
2022-06-10,"50","38",1,1,38,6,1581
2022-05-18,"52","77",1,1,2,1,16
2021-12-27,"78","22",1,1,2,1,6
2022-10-28,"18","16",2,4,75,16,140
2021-11-24,"45","45",2,2,14,6,20
2022-09-26,"38","38",6,27,507,71,864
2022-06-28,"77","35",2,2,14,2,71
2021-11-23,"23","26",1,5,151,14,887
2022-06-12,"59","59",1,1,11,6,31
2022-09-01,"77","16",5,5,222,18,10086
2022-09-12,"55","77",1,1,16,2,749
2022-01-26,"77","31",2,4,64,14,166
2022-11-03,"54","24",3,3,17,3,41
2022-04-11,"26","36",1,1,2,2,420
2022-03-29,"13","13",1,1,1,1,1
2022-08-08,"28","25",1,1,28,8,31
2022-06-09,"50","32",1,1,31,4,70
2022-07-20,"35","35",2,8,131,21,315
2022-09-07,"77","64",2,2,22,2,157
2022-04-27,"50","48",1,1,23,1,68
2022-01-31,"55","22",1,1,10,3,1836
2022-01-20,"77","43",5,5,84,13,439
2022-04-07,"66","03",1,1,5,3,9
2022-04-13,"77","45",1,1,11,4,13
2021-12-17,"78","50",2,2,7,6,119
2022-05-12,"52","05",1,3,253,1,1398
2022-10-27,"22","22",6,30,207,37,428
2022-10-15,"77","66",2,15,74,8,752
2022-10-11,"78","77",6,5,281,34,4752
2021-12-16,"29","29",1,1,4,2,8
2022-01-14,"77","41",1,1,2,1,2
2022-08-19,"54","54",7,7,86,13,687
2022-03-03,"47","78",1,1,1,1,6
2021-12-14,"66","05",1,1,2,2,2
2022-08-09,"77","66",8,7,575,33,9187
2022-10-04,"50","69",1,1,21,5,295
2022-07-28,"22","22",7,20,254,43,452
2022-07-04,"52","05",1,2,186,1,1276
2022-03-17,"29","29",1,5,35,10,247
2022-10-09,"54","54",2,1,42,2,428
2022-08-13,"78","77",3,2,222,29,4460
2022-01-04,"86","77",1,1,8,1,404
2022-02-15,"50","34",1,1,2,1,4
2022-04-30,"64","34",1,1,9,1,9
2022-03-01,"77","39",5,4,129,7,6835
2022-11-14,"02","74",1,1,28,3,113
2022-03-05,"78","28",1,1,6,1,19
2022-07-19,"50","48",1,1,42,2,46
2022-05-08,"77","47",1,2,13,1,40
2022-04-26,"35","35",1,12,109,15,264
2021-12-09,"18","41",1,1,22,3,45
2022-07-18,"54","75",1,1,9,7,11
2022-09-01,"16","24",1,1,9,3,262
2021-12-08,"77","43",5,2,40,10,1502
2022-08-07,"66","20",1,1,2,2,2
2022-05-30,"29","29",2,8,48,12,215
2021-11-25,"66","01",1,1,2,2,3
2022-03-17,"52","92",1,1,25,1,29
2022-10-24,"54","50",1,1,1,1,2
2022-06-29,"50","34",1,1,17,11,19
2022-11-11,"77","18",2,2,158,34,1470
2022-06-15,"77","39",3,2,56,13,120
2022-10-19,"67","77",2,2,4,3,16
2022-11-08,"22","24",1,2,87,22,122
2022-04-25,"77","43",3,3,56,2,312
2021-11-23,"77","47",3,3,27,15,103
2022-09-13,"61","05",1,1,1,1,15
2022-08-20,"66","24",1,1,2,1,24
2021-12-13,"35","35",2,6,101,20,145
2022-07-18,"61","26",1,1,4,1,7
2022-05-04,"74","25",1,1,1,1,25
2022-10-14,"18","18",2,7,130,25,297
2022-08-24,"47","23",1,1,28,4,156
2022-07-25,"77","43",2,2,94,20,213
2021-11-29,"54","75",2,3,26,7,106
2022-08-05,"67","77",1,1,199,1,260
2022-01-19,"35","35",1,8,138,20,261
2022-09-23,"18","62",1,9,63,6,128
2022-02-08,"77","47",1,1,2,1,300
2022-04-12,"24","75",1,1,15,1,30
2021-12-16,"52","92",1,1,14,1,16
2022-09-19,"77","18",2,3,121,7,9539
2022-09-05,"34","30",1,4,34,2,84
2021-12-13,"77","36",9,8,161,32,1978
2022-02-07,"50","39",2,2,33,6,54
2022-10-30,"77","86",1,1,1,1,24
2022-11-16,"77","11",1,1,34,3,399
2022-05-26,"77","48",1,1,64,1,1198
2022-01-28,"74","50",1,1,11,3,11
2022-10-12,"50","64",2,2,8,5,111
2022-05-31,"37","77",1,1,5,1,19
2022-09-20,"50","66",1,1,37,8,1965
2022-01-17,"47","77",1,3,4,2,7
2022-02-10,"50","41",1,1,5,2,9
2022-07-26,"54","78",1,1,1,1,5
2022-11-03,"78","78",8,16,601,74,7266
2022-10-24,"28","28",6,6,77,17,178
2022-03-04,"55","55",4,49,506,91,5298
2022-02-21,"77","34",1,3,49,16,63
2022-02-25,"22","70",1,3,20,8,20
2022-08-06,"77","13",1,1,10,1,30
2022-07-28,"55","72",2,5,86,23,187
2021-12-07,"66","70",1,1,10,1,20
2022-06-06,"77","30",2,2,43,2,117
2022-09-19,"32","40",1,1,14,5,14
2022-05-05,"50","45",1,1,9,1,1130
2022-08-30,"77","69",1,1,5,1,9
2022-11-10,"50","66",3,3,47,9,11145
2022-01-19,"73","73",1,1,20,7,20
2022-09-27,"78","78",6,12,608,74,7270
2022-08-01,"74","75",1,1,39,3,2175
2022-07-07,"66","74",2,4,45,8,54
2022-08-24,"01","65",1,1,4,2,9
2021-12-09,"52","74",2,2,134,1,278
2022-01-02,"55","55",3,6,138,47,549
2022-03-14,"23","23",3,11,104,39,169
2022-04-06,"77","30",2,3,28,7,52
2022-11-11,"32","40",1,1,2,2,2
2022-10-27,"55","72",2,8,76,22,253
2022-11-10,"54","23",1,1,35,6,770
2022-10-16,"66","55",2,2,162,41,779
2022-01-19,"77","36",6,6,116,31,1801
2022-02-17,"52","76",1,1,4,1,28
2022-10-04,"24","27",1,1,1,1,3
2022-11-21,"34","30",1,2,15,1,30
2022-04-12,"66","76",1,1,1,1,1
2022-01-15,"66","72",1,1,32,12,32
2022-07-29,"77","86",1,1,8,4,16
2022-02-14,"75","03",1,1,23,7,30
2022-03-19,"50","43",1,1,13,5,42
2022-10-26,"18","69",1,8,130,6,579
2021-12-07,"54","78",1,1,1,1,5
2022-04-28,"47","77",1,2,6,3,6
2021-12-06,"50","45",1,1,19,1,498
2022-05-27,"23","23",3,8,101,20,156
2022-08-04,"76","44",2,2,24,6,41
2022-08-11,"01","61",1,8,276,53,602
2022-04-05,"22","70",2,2,47,6,73
2022-02-07,"66","74",2,2,10,2,18
2022-03-29,"55","55",8,27,190,41,844
2022-03-24,"77","34",1,1,27,6,27
2022-10-21,"24","23",1,1,30,15,68
2022-02-01,"77","32",1,1,14,5,324
2022-01-28,"78","23",1,3,24,4,59
2022-07-20,"77","36",6,18,147,16,9722
2022-07-29,"32","46",1,1,7,1,7
2022-01-04,"71","40",1,1,3,1,6
2021-12-27,"66","76",1,2,40,9,56
2022-09-10,"42","42",1,1,12,2,15
2022-06-21,"47","75",1,1,27,1,48
2022-10-27,"64","64",7,13,203,28,3034
2021-12-20,"77","48",5,5,179,18,1556
2021-11-26,"77","32",2,2,42,13,64
2022-06-17,"66","72",2,5,81,15,89
2022-02-26,"71","40",1,1,13,1,68
2022-11-08,"55","74",1,18,228,36,503
2022-11-03,"77","15",1,1,16,3,41
2022-11-16,"42","42",1,6,58,14,74
2021-11-30,"78","23",1,2,60,8,1826
2022-04-26,"77","36",4,4,30,10,413
2022-02-16,"74","54",1,2,37,4,2040
2022-05-18,"75","03",1,2,41,12,102
2022-07-28,"64","64",5,9,161,35,770
2022-07-22,"47","77",1,2,11,6,20
2022-09-01,"50","62",2,2,51,15,68
2022-01-21,"54","78",2,1,4,2,14
2022-08-12,"66","29",1,1,10,5,10
2022-01-26,"50","45",1,1,12,1,71
2022-06-23,"77","34",2,3,57,19,63
2022-06-14,"55","55",5,21,413,69,1836
2021-11-24,"66","74",2,11,100,14,171
2022-02-11,"52","02",1,3,86,1,398
2022-08-16,"18","67",1,5,131,6,255
2022-03-14,"77","42",2,5,54,6,265
2022-03-25,"61","23",2,6,105,40,224
2022-02-14,"25","27",2,2,20,13,27
2022-08-19,"77","65",3,4,90,21,500
2022-01-14,"54","70",1,2,47,25,60
2022-02-22,"78","53",3,2,137,26,632
2022-07-26,"39","39",5,28,274,33,972
2022-06-09,"77","46",3,3,50,11,82
2022-04-11,"59","50",1,1,12,2,66
2021-11-25,"77","38",5,5,271,24,2023
2022-01-20,"50","37",1,1,37,11,66
2021-12-02,"29","50",1,1,1,1,2
2022-02-07,"03","03",1,1,40,8,40
2021-12-01,"71","48",1,1,2,1,3
2022-07-19,"74","22",1,1,24,3,945
2022-08-23,"26","64",1,1,4,1,8
2022-08-13,"58","58",9,16,328,38,1447
2021-12-22,"25","25",11,42,522,79,1704
2021-12-14,"78","51",3,2,147,28,1091
2022-11-13,"77","67",1,4,92,6,1535
2022-03-01,"53","53",2,2,77,7,254
2022-01-20,"54","72",2,1,3,2,4
2021-11-24,"03","03",2,3,65,7,86
2022-09-22,"66","59",1,4,8,5,15
2022-10-11,"66","23",1,1,8,6,16
2022-02-15,"77","40",4,3,41,28,68
2022-10-11,"58","58",8,16,268,38,999
2022-03-15,"25","25",9,31,265,54,623
2022-09-13,"77","67",3,7,126,10,2017
2021-12-08,"54","72",1,1,5,1,38
2022-08-15,"52","27",1,1,51,1,54
2022-01-18,"78","51",2,1,96,22,741
2022-07-12,"66","02",1,1,1,1,4
2022-01-08,"78","53",2,1,199,31,3031
2021-12-22,"18","40",1,8,58,4,561
2022-05-20,"05","77",1,2,5,3,6
2022-04-14,"69","69",3,7,113,24,280
2022-06-01,"59","50",1,1,30,3,451
2022-03-25,"66","78",1,1,9,8,9
2022-05-31,"63","16",1,1,1,1,6
2022-02-02,"77","38",5,7,126,19,1590
2021-12-08,"50","37",3,3,34,16,112
2022-07-21,"75","75",2,2,18,2,37
2022-08-17,"72","77",1,1,4,1,7
2022-10-21,"77","19",2,3,141,2,9754
2022-08-01,"16","59",1,9,110,29,375
2022-05-09,"03","03",1,3,86,4,140
2022-11-16,"16","23",2,2,12,9,7928
2022-07-19,"78","51",2,1,150,21,878
2022-06-29,"77","40",1,1,5,1,5
2022-08-31,"77","63",5,2,36,5,952
2021-12-24,"71","36",1,1,3,2,13
2022-05-24,"25","25",8,31,302,49,600
2022-03-23,"78","53",3,2,162,24,1207
2022-07-27,"52","23",1,3,179,1,494
2022-06-06,"66","91",1,3,53,13,59
2021-12-07,"39","39",5,24,353,39,1885
2022-09-02,"66","25",1,7,3,1,11
2022-10-24,"77","61",8,10,213,39,3004
2022-03-05,"54","74",1,1,10,5,18
2022-05-18,"25","27",1,1,62,28,151
2022-01-27,"66","02",2,5,44,2,168
2022-04-20,"77","42",2,1,69,1,352
2022-06-01,"52","78",1,1,94,1,172
2022-07-06,"77","38",3,3,46,3,839
2022-04-25,"50","37",2,2,47,6,847
2021-11-23,"50","33",3,15,178,23,1108
2021-12-17,"69","69",2,6,145,19,258
2021-12-29,"02","56",1,1,48,9,55
2022-03-25,"54","70",3,4,20,15,24
2022-01-21,"39","39",6,12,169,26,312
2021-12-17,"50","49",1,1,113,22,973
2021-12-16,"01","30",1,1,11,8,28
2022-09-21,"32","32",1,1,3,1,3
2022-05-27,"77","42",3,3,194,3,2102
2022-01-14,"61","23",2,6,149,53,251
2022-07-25,"50","37",2,2,23,9,39
2022-07-29,"62","62",2,3,14,4,29
2022-02-08,"50","33",2,13,315,39,1170
2022-05-05,"31","77",1,1,8,3,10
2022-10-07,"72","77",1,1,8,2,10
2022-09-14,"91","63",1,1,16,3,16
2021-12-20,"23","29",1,1,43,12,62
2022-04-29,"75","75",1,1,6,1,10
2022-03-25,"50","35",1,2,29,4,73
2022-07-07,"03","03",2,2,23,6,30
2022-10-23,"16","59",1,5,9,9,12
2022-09-21,"36","77",1,1,3,1,12
2022-04-27,"78","51",1,1,25,2,55
2022-07-29,"66","27",1,1,2,2,2
2021-12-10,"55","25",1,1,9,4,21
2022-09-10,"16","23",1,1,8,5,8
2022-06-15,"53","53",1,3,16,3,18
2022-07-25,"54","72",2,1,4,2,43
2022-08-01,"61","91",1,1,1,1,4
2022-11-02,"78","72",1,1,2,2,2
2022-04-19,"25","25",8,35,361,60,1303
2022-10-28,"52","23",1,1,37,1,51
2022-05-17,"77","40",2,2,22,12,51
2022-05-31,"66","18",1,1,1,1,1
2021-12-01,"77","58",3,3,36,7,1375
2022-02-11,"50","57",1,1,4,2,32
2022-01-17,"16","18",1,2,190,35,349
2022-11-09,"91","92",1,1,1,1,20
2021-12-16,"36","36",5,17,344,51,1186
2022-06-07,"77","26",3,3,5,3,13
2021-12-10,"66","66",7,19,591,63,2850
2022-08-05,"77","05",4,3,42,8,1106
2022-02-01,"10","10",2,2,25,4,1024
2022-02-24,"77","22",5,6,154,7,1998
2022-06-11,"78","37",2,1,131,22,533
2022-04-19,"16","66",1,1,24,13,35
2022-04-06,"25","41",1,1,22,11,22
2022-05-23,"55","45",1,7,124,22,202
2022-05-12,"77","24",4,8,103,43,197
2022-11-15,"78","16",2,1,107,23,562
2021-12-15,"50","55",4,2,125,18,9028
2022-02-28,"26","23",1,1,20,2,79
2022-06-27,"55","45",1,3,20,7,24
2022-01-19,"26","59",1,1,12,2,1446
2022-06-03,"52","64",1,1,73,1,157
2022-07-04,"77","24",3,3,45,5,224
2022-06-06,"25","41",1,1,2,2,2
2022-09-02,"55","66",1,6,64,20,134
2022-09-15,"78","16",2,1,167,20,1817
2022-11-11,"59","11",1,1,24,11,24
2022-04-06,"52","89",1,1,8,1,17
2022-01-31,"77","58",2,2,52,4,719
2022-08-09,"56","02",1,1,87,4,93
2022-08-09,"26","91",1,1,6,1,32
2022-03-01,"52","18",1,2,78,1,119
2022-04-16,"66","18",1,1,5,4,5
2022-03-17,"36","36",4,22,147,22,4599
2022-10-12,"72","86",1,1,3,2,6
2022-01-22,"66","66",2,2,105,18,1149
2022-10-19,"77","05",2,2,26,2,998
2022-02-15,"71","50",3,4,83,13,117
2022-03-15,"23","35",1,1,1,1,1
2022-09-13,"71","77",1,1,13,1,13
2022-05-24,"16","66",1,1,5,3,6
2022-04-22,"36","48",1,2,44,11,93
2022-07-21,"77","20",1,1,1,1,60
2022-01-31,"78","35",2,2,64,9,344
2022-10-24,"71","71",2,8,118,5,181
2022-02-04,"77","24",3,3,40,7,527
2022-09-30,"66","47",2,2,53,9,54
2022-02-09,"55","45",1,3,115,25,216
2022-11-14,"16","43",1,1,33,9,37
2022-06-21,"66","89",1,1,5,2,5
2022-10-18,"31","36",1,1,24,5,44
2022-11-03,"21","21",1,1,1,1,2
2022-09-05,"57","57",2,3,27,6,39
2022-07-27,"50","76",3,8,132,21,1101
2022-09-20,"37","44",1,2,18,6,29
2022-05-31,"50","55",2,2,19,2,309
2022-09-14,"26","02",1,1,17,3,2340
2022-05-30,"36","36",4,15,322,30,2203
2021-12-15,"66","18",2,2,9,6,32
2022-03-21,"77","22",1,1,9,5,101
2022-03-15,"16","66",1,1,7,7,7
2021-12-09,"36","48",3,4,134,17,244
2022-03-03,"54","14",2,2,58,13,127
2022-07-23,"66","66",7,15,709,79,3511
2022-06-29,"71","50",1,1,34,2,89
2021-12-24,"77","26",3,3,6,4,169
2021-11-23,"52","66",1,1,51,1,133
2022-06-09,"40","40",1,3,23,1,41
2022-04-01,"52","18",1,1,32,1,34
2022-08-22,"77","01",1,1,16,5,528
2022-07-05,"10","10",1,1,5,1,5
2022-08-29,"45","77",1,1,25,1,929
2021-12-22,"16","66",1,1,22,14,22
2022-06-22,"77","22",1,1,7,1,19
2022-06-15,"55","43",1,1,8,1,192
2022-03-09,"77","26",2,2,15,2,45
2022-04-23,"66","66",6,13,564,59,1930
2022-05-17,"71","50",1,1,5,3,11
2022-02-14,"16","64",1,3,66,17,195
2021-12-01,"78","35",1,1,9,4,22
2022-10-31,"77","03",3,3,242,8,1486
2021-11-27,"77","24",1,1,2,1,75
2022-08-24,"66","47",1,2,12,1,288
2022-04-26,"26","59",1,1,11,3,7452
2022-09-27,"21","21",1,1,20,2,20
2022-11-10,"37","44",1,2,2,1,11
2022-11-21,"57","57",1,1,3,1,6
2022-03-01,"64","55",1,1,11,7,51
2022-08-17,"77","79",1,1,11,7,15
2022-01-13,"50","23",2,4,33,10,350
2022-10-28,"50","76",2,2,23,6,530
2022-06-28,"63","02",1,1,86,16,789
2022-02-02,"25","49",1,1,84,21,114
2021-12-17,"30","30",1,2,3,2,13
2022-06-04,"64","23",1,1,2,1,2
2022-06-21,"77","28",2,4,90,32,281
2022-03-11,"26","55",1,1,42,3,1964
2022-07-26,"52","68",1,1,3,1,103
2022-10-12,"52","31",1,1,15,1,28
2022-11-14,"77","71",1,1,17,1,137
2022-02-04,"16","16",2,22,146,37,1712
2022-03-31,"52","12",1,1,61,11,79
2021-12-11,"78","47",1,1,1,1,1
2022-01-24,"50","59",1,1,14,1,38
2021-12-07,"60","60",2,5,32,4,173
2022-01-10,"23","43",1,7,162,31,275
2022-09-20,"52","33",2,10,293,31,490
2022-01-13,"54","66",1,1,6,4,6
2022-06-09,"18","52",1,2,52,5,447
2022-03-15,"77","54",6,5,87,18,9959
2022-10-12,"56","74",1,1,1,1,1
2022-05-17,"29","42",1,1,7,2,15
2022-08-02,"50","91",1,2,29,10,51
2022-02-17,"54","66",1,2,18,3,19
2022-10-08,"77","73",1,1,49,26,68
2022-04-04,"77","50",14,17,177,31,8335
2022-02-24,"23","43",1,6,231,40,537
2021-12-22,"77","54",5,5,47,10,215
2022-07-01,"24","66",1,1,6,1,7
2022-08-05,"23","64",3,2,6,3,19
2022-09-29,"58","36",1,1,10,3,10
2022-09-25,"77","09",1,1,5,1,16
2022-05-11,"50","25",1,1,21,3,1776
2022-03-20,"30","30",1,1,3,1,6
2021-11-25,"25","49",1,1,155,46,342
2022-02-17,"50","23",1,1,49,10,613
2022-03-22,"77","28",1,3,29,15,61
2022-02-05,"66","68",1,1,5,1,5
2022-07-15,"77","52",2,2,74,3,2831
2021-11-27,"16","16",2,17,180,37,1389
2022-01-17,"78","47",1,2,56,9,94
2022-06-16,"52","12",1,1,20,5,34
2022-09-16,"77","71",2,2,35,14,205
2022-07-18,"18","50",1,1,15,1,20000
2022-02-14,"77","56",3,3,53,4,224
2021-12-13,"72","38",1,1,1,1,2
2022-01-21,"60","60",1,1,10,1,20
2022-10-14,"66","35",1,1,86,18,118
2022-04-19,"77","54",3,3,36,8,324
2022-03-25,"33","52",1,2,21,13,23
2022-01-24,"66","14",1,5,10,4,23
2022-10-25,"77","77",73,89,1893,235,62285
2022-10-05,"78","66",1,1,40,3,325
2022-09-07,"33","77",1,1,9,6,11
2022-01-04,"77","50",6,8,225,29,3833
2022-06-22,"23","43",1,9,127,22,203
2021-11-22,"50","25",1,1,58,9,1604
2022-09-08,"51","51",2,1,21,8,41
2022-04-22,"50","21",1,1,9,1,12
2022-10-31,"27","27",2,3,95,21,175
2022-01-11,"77","28",2,4,115,28,287
2022-07-09,"66","68",1,1,3,1,3
2022-04-04,"46","46",2,2,13,5,13
2022-07-26,"60","60",3,7,61,6,196
2022-01-14,"33","52",1,3,46,21,52
2022-05-12,"16","16",2,24,150,43,372
2022-10-14,"53","66",1,1,3,1,3
2022-07-22,"78","47",2,2,30,14,46
2022-09-25,"78","64",1,1,17,10,23
2021-12-29,"50","27",1,1,62,20,378
2022-02-23,"77","28",1,1,12,1,120
2022-03-28,"50","23",2,2,34,5,45390
2022-10-06,"27","25",1,1,7,4,140
2022-04-14,"30","30",1,3,97,7,151
2022-05-18,"77","56",1,1,36,2,80
2022-07-13,"50","59",2,1,42,11,1135
2022-09-15,"19","24",2,2,15,5,16
2021-12-02,"77","52",6,3,134,27,3210
2022-07-04,"16","16",2,22,191,40,550
2022-07-28,"66","31",1,1,22,1,22
2022-04-28,"78","47",3,3,30,5,104
2022-10-14,"50","78",3,4,44,15,3409
2022-08-03,"77","77",65,83,1644,196,29681
2022-05-24,"77","54",1,1,31,6,806
2022-02-26,"77","50",3,3,40,4,83
2022-02-10,"67","47",1,1,58,1,134
2022-03-21,"23","43",1,13,256,35,618
2022-01-26,"52","10",1,1,17,1,23
2022-08-23,"78","66",1,1,29,4,196
2022-09-26,"27","27",3,6,103,17,269
2022-04-05,"66","63",1,1,12,7,12
2022-02-18,"45","55",1,1,13,3,26
2022-10-31,"61","61",2,4,135,35,219
2022-02-11,"77","23",16,14,256,48,71737
2022-08-04,"32","57",1,2,14,1,19
2022-07-14,"77","27",3,10,162,37,346
2022-11-17,"59","12",1,1,5,2,97
2022-06-07,"50","52",2,2,16,4,773
2022-06-02,"27","77",1,1,1,1,1
2021-11-29,"63","73",1,2,11,4,50
2022-10-25,"31","31",2,26,319,47,979
2022-05-17,"63","77",1,2,44,11,702
2021-11-25,"52","19",1,1,133,1,356
2022-02-24,"50","56",1,1,3,1,3
2022-05-12,"50","50",9,14,295,44,19006
2022-06-08,"36","31",2,2,10,4,22
2022-07-26,"26","26",3,9,98,35,169
2022-10-06,"66","38",1,1,2,2,2
2022-01-17,"35","29",3,4,137,15,198
2022-10-13,"77","06",1,1,3,1,12
2022-03-30,"77","25",7,22,353,46,4449
2022-11-19,"91","91",1,1,9,3,9
2022-07-04,"50","50",7,10,133,27,7120
2021-11-24,"18","59",3,1,7,4,11
2021-12-11,"35","29",1,3,58,6,74
2022-04-08,"36","31",1,1,5,2,5
2022-04-14,"76","76",2,2,4,3,6
2022-10-18,"23","11",1,7,170,20,346
2022-08-15,"77","06",1,1,1,1,36
2022-09-26,"61","61",2,8,167,30,274
2022-06-11,"66","63",2,2,4,3,7
2022-10-17,"45","72",1,2,26,7,36
2022-10-20,"32","57",1,2,21,2,32
2022-05-06,"77","27",2,12,145,31,1120
2022-10-19,"50","71",1,1,36,10,347
2021-12-16,"28","62",1,1,2,2,9
2022-09-09,"59","12",1,2,18,5,26
2022-04-09,"50","52",1,1,8,1,9
2022-03-07,"77","59",1,1,2,1,5
2022-08-03,"31","31",1,1,2,1,2
2022-09-26,"50","77",18,20,287,38,106494
2022-11-21,"77","78",24,11,606,88,22977
2022-10-21,"52","38",1,2,222,1,1362
2022-04-28,"35","29",1,2,25,7,28
2021-12-23,"36","31",1,8,148,24,555
2021-12-07,"26","26",3,23,232,59,779
2022-02-04,"50","50",7,7,74,12,10484
2022-02-15,"67","32",1,1,13,1,26
2022-03-03,"77","25",4,4,16,5,235
2022-07-27,"77","02",4,3,48,4,180
2021-12-17,"76","76",2,1,12,2,39
2021-12-01,"66","61",1,1,5,1,17
2022-05-25,"66","67",1,1,2,1,2
2021-12-03,"77","27",3,8,210,36,5401
2022-04-20,"52","63",3,3,97,2,212
2022-05-21,"77","23",3,2,22,5,64
2022-01-27,"43","23",1,1,1,1,1
2022-09-28,"59","16",1,9,74,24,111
2022-06-01,"77","59",7,4,168,14,3592
2022-03-21,"50","56",1,1,20,1,43
2022-07-18,"63","73",1,1,7,2,24
2022-06-17,"13","77",1,1,7,1,60
2022-09-01,"18","02",1,4,92,23,248
2022-05-11,"16","63",1,5,142,20,524
2022-01-25,"77","27",1,14,394,54,1169
2022-04-18,"66","67",1,2,58,14,72
2021-11-22,"23","30",2,1,2,1,28
2022-06-25,"77","23",1,2,5,2,24
2022-08-22,"50","75",1,1,6,1,10
2022-11-02,"59","16",1,18,120,22,346
2022-04-11,"77","59",2,2,23,4,86
